radio,mcc,mnc,operator,lac,cellid,lat,lon,range,averageSignal,created,sample_data,network_type,country,region_type,lat_normalized,lon_normalized,range_normalized,averageSignal_normalized
GSM,262,7,O2,4182,10214,48.159272087902416,11.561067791360058,1380,-64,2025-09-28 08:24:03,True,2G,Germany,Munich City Center,0.5269924049857416,0.5244789223692633,0.06290129502666231,0.7241379310344828
NR,262,7,O2,3360,26336,48.142397812373716,11.558501503147987,1315,-57,2025-05-28 15:27:01,True,5G,Germany,Munich City Center,0.47026941854202137,0.5193214223605822,0.05582761998041136,0.9655172413793104
LTE,262,1,Telekom,3890,29990,48.14590037652739,11.55016374032742,1376,-65,2025-02-06 06:49:34,True,4G,Germany,Munich City Center,0.4820433106222715,0.5025649210380935,0.06246599194689302,0.6896551724137931
NR,262,1,Telekom,3515,15707,48.15548021813449,11.5895285186858,1756,-82,2025-07-15 12:48:44,True,5G,Germany,Munich City Center,0.5142460102100705,0.5816767853135545,0.10381978452497552,0.10344827586206896
LTE,262,1,Telekom,4404,47158,48.14209681354009,11.591621738849184,1864,-80,2025-02-10 09:52:41,True,4G,Germany,Munich City Center,0.4692576090139536,0.5858835548260546,0.11557296767874632,0.1724137931034483
LTE,262,1,Telekom,2267,28798,48.14003737219374,11.558469008934457,867,-67,2025-05-14 02:54:42,True,4G,Germany,Munich City Center,0.46233478359414815,0.5192561183523366,0.0070736750462509525,0.6206896551724138
NR,262,2,Vodafone,3526,12810,48.15628752606515,11.571792949472943,1282,-69,2025-09-11 02:11:30,True,5G,Germany,Munich City Center,0.5169597810459609,0.546033400467292,0.05223636957231472,0.5517241379310345
LTE,262,2,Vodafone,1090,34568,48.14028306857787,11.56054215815581,1325,-74,2025-07-28 06:05:21,True,4G,Germany,Munich City Center,0.4631606935801975,0.5234225510533995,0.05691587767983459,0.3793103448275862
NR,262,1,Telekom,1017,28739,48.15754267433509,11.583498654667274,1911,-63,2025-06-26 03:26:00,True,5G,Germany,Munich City Center,0.5211789700819357,0.5695584957225358,0.12068777886603548,0.7586206896551724
UMTS,262,2,Vodafone,4740,27628,48.148904552789375,11.59274650487165,1323,-75,2025-08-28 06:16:39,True,3G,Germany,Munich City Center,0.49214186857772896,0.588144010508057,0.05669822613994994,0.3448275862068966
LTE,262,2,Vodafone,2028,13658,48.13967256427636,11.5726231215187,1753,-56,2025-06-26 13:01:35,True,4G,Germany,Munich City Center,0.4611084794178988,0.5477018071228866,0.10349330721514854,1.0
LTE,262,2,Vodafone,1826,42998,48.1569110172336,11.559383932936871,1773,-80,2025-06-27 11:11:13,True,4G,Germany,Munich City Center,0.5190556506455454,0.5210948520254283,0.10566982261399499,0.1724137931034483
NR,262,1,Telekom,2570,30154,48.13734148798825,11.597630995602534,1541,-56,2025-02-14 03:07:13,True,5G,Germany,Munich City Center,0.4532725513826628,0.5979604297506205,0.08042224398737621,1.0
LTE,262,2,Vodafone,3517,23606,48.132846843776754,11.59935401304172,1077,-57,2025-03-22 16:40:58,True,4G,Germany,Munich City Center,0.4381637757647402,0.601423198435666,0.029927086734138644,0.9655172413793104
LTE,262,2,Vodafone,4703,25597,48.141494901063076,11.55574153928056,1300,-78,2024-11-17 14:21:45,True,4G,Germany,Munich City Center,0.46723427632532766,0.5137746900788127,0.054195233431276524,0.2413793103448276
LTE,262,1,Telekom,2946,15206,48.14155204182049,11.58832766298921,920,-82,2025-08-30 21:27:38,True,4G,Germany,Munich City Center,0.46742635535133376,0.5792634113065137,0.012841440853194037,0.10344827586206896
UMTS,262,1,Telekom,1804,46160,48.14627428902683,11.597469653021992,1266,-84,2025-08-05 23:29:34,True,3G,Germany,Munich City Center,0.4833002199100485,0.5976361776433817,0.05049515725323757,0.034482758620689655
UMTS,262,7,O2,2525,42364,48.15489847056647,11.589341187013188,1498,-60,2025-04-11 04:44:58,True,3G,Germany,Munich City Center,0.512290461993594,0.5813003026182065,0.07574273587985635,0.8620689655172413
NR,262,1,Telekom,4172,47563,48.159126008769114,11.58533301835054,848,-62,2025-01-19 12:04:04,True,5G,Germany,Munich City Center,0.5265013590333458,0.5732450382814992,0.005005985417346827,0.7931034482758621
LTE,262,2,Vodafone,1987,35321,48.15000387347399,11.55529090291528,1995,-67,2024-10-07 16:36:03,True,4G,Germany,Munich City Center,0.49583724217671704,0.5128690408041487,0.12982914354119054,0.6206896551724138
LTE,262,7,O2,2502,41461,48.132454104855405,11.576358767003606,1176,-85,2025-07-09 11:40:32,True,4G,Germany,Munich City Center,0.43684358133780343,0.5552093783809451,0.040700837958428555,0.0
NR,262,7,O2,1601,26943,48.15404769224558,11.597212675810372,842,-82,2024-12-20 13:22:16,True,5G,Germany,Munich City Center,0.5094305651594638,0.5971197274781475,0.004353030797692893,0.10344827586206896
LTE,262,7,O2,4322,14232,48.155022362936386,11.583542971904787,1093,-70,2024-10-05 22:18:50,True,4G,Germany,Munich City Center,0.51270692699721,0.5696475606030063,0.031668299053215804,0.5172413793103449
NR,262,2,Vodafone,2018,15912,48.15525061319282,11.591556442941018,1920,-71,2024-11-05 19:24:25,True,5G,Germany,Munich City Center,0.5134741917120399,0.5857523288611173,0.12166721079551637,0.4827586206896552
LTE,262,2,Vodafone,4420,48997,48.15561676568117,11.597743569285928,1830,-61,2025-08-23 12:57:49,True,4G,Germany,Munich City Center,0.5147050156723049,0.5981866704239595,0.11187289150070737,0.8275862068965517
GSM,262,1,Telekom,3406,46629,48.15103528165544,11.59708892500495,1265,-66,2024-11-13 13:34:39,True,2G,Germany,Munich City Center,0.49930432745659536,0.5968710240094433,0.050386331483295244,0.6551724137931034
LTE,262,1,Telekom,1909,30747,48.15773641212119,11.59184397367796,1220,-75,2025-08-08 11:04:35,True,4G,Germany,Munich City Center,0.5218302209042778,0.5863301828103744,0.04548917183589074,0.3448275862068966
LTE,262,1,Telekom,4890,15438,48.150196662511085,11.562400477100379,1474,-64,2025-05-30 07:30:23,True,4G,Germany,Munich City Center,0.49648530377313704,0.5271572367865394,0.07313091740124061,0.7241379310344828
GSM,262,1,Telekom,1795,12294,48.13819169178765,11.563967575376285,1611,-76,2025-08-23 06:36:33,True,2G,Germany,Munich City Center,0.4561305169590489,0.5303066528706619,0.08804004788333877,0.3103448275862069
GSM,262,1,Telekom,2719,33699,48.13666637254036,11.598476003153545,843,-69,2024-12-19 22:39:41,True,2G,Germany,Munich City Center,0.45100314643348377,0.5996586514979569,0.004461856567635216,0.5517241379310345
NR,262,2,Vodafone,1567,18941,48.138274640515775,11.59674960828584,920,-80,2025-06-05 17:49:53,True,5G,Germany,Munich City Center,0.45640934964571,0.5961890951545612,0.012841440853194037,0.1724137931034483
LTE,262,1,Telekom,3117,44453,48.15911087522979,11.584026964537188,1318,-85,2024-12-01 23:11:20,True,4G,Germany,Munich City Center,0.526450487542934,0.5706202463652931,0.056154097290238326,0.0
LTE,262,1,Telekom,3605,42641,48.13031176082709,11.584985898444879,1480,-59,2025-03-05 17:51:15,True,4G,Germany,Munich City Center,0.429642078015828,0.572547427269597,0.07378387202089455,0.896551724137931
UMTS,262,7,O2,1514,27927,48.13166444882743,11.592756891956999,1003,-66,2025-07-03 11:16:27,True,3G,Germany,Munich City Center,0.43418914748706366,0.5881648855572903,0.02187397975840679,0.6551724137931034
NR,262,1,Telekom,4589,18594,48.15741599442686,11.596005958353016,1286,-61,2025-02-28 10:35:54,True,5G,Germany,Munich City Center,0.5207531347502292,0.5946945730206267,0.052671672652084014,0.8275862068965517
UMTS,262,1,Telekom,4805,11466,48.1503569345843,11.584957712816264,1479,-78,2025-09-15 13:10:32,True,3G,Germany,Munich City Center,0.4970240593849503,0.5724907822758105,0.07367504625095223,0.2413793103448276
LTE,262,2,Vodafone,3131,11627,48.147192273836914,11.591391276243879,999,-58,2024-10-25 17:00:24,True,4G,Germany,Munich City Center,0.48638603179273043,0.5854203913811725,0.0214386766786375,0.9310344827586207
UMTS,262,1,Telekom,2485,43628,48.14557827660226,11.567043316572105,975,-72,2025-07-18 07:33:01,True,3G,Germany,Munich City Center,0.4809605696384642,0.5364880066132107,0.018826858200021765,0.4482758620689655
LTE,262,7,O2,4562,17151,48.15547718577259,11.570900649863185,1231,-78,2025-08-30 13:27:39,True,4G,Germany,Munich City Center,0.5142358169059006,0.5442401353057932,0.04668625530525628,0.2413793103448276
GSM,262,1,Telekom,4559,18605,48.14981150085896,11.582467932268194,932,-78,2025-05-12 12:42:27,True,2G,Germany,Munich City Center,0.4951905803857522,0.5674870406314065,0.014147350092501905,0.2413793103448276
LTE,262,7,O2,3584,23739,48.13912374390353,11.580661840834454,864,-78,2025-02-26 18:54:10,True,4G,Germany,Munich City Center,0.45926361618125233,0.563857317149304,0.006747197736423985,0.2413793103448276
NR,262,7,O2,4394,29190,48.13338007404478,11.586549271349563,1359,-83,2025-04-25 16:01:16,True,5G,Germany,Munich City Center,0.4399562327631559,0.5756893564307697,0.06061595385787354,0.06896551724137931
GSM,262,7,O2,1060,46649,48.15748641794957,11.571278050212463,1123,-75,2025-09-29 13:43:20,True,2G,Germany,Munich City Center,0.5209898638777741,0.5449986012861612,0.03493307215148547,0.3448275862068966
LTE,262,1,Telekom,2623,34779,48.144453094639566,11.567462833198864,1327,-56,2024-12-22 12:11:53,True,4G,Germany,Munich City Center,0.47717826318578427,0.5373311141784367,0.05713352921971923,1.0
LTE,262,1,Telekom,2235,46330,48.14368189467121,11.580396755600363,1371,-60,2025-04-23 20:05:15,True,4G,Germany,Munich City Center,0.47458586949895604,0.5633245721946676,0.06192186309718141,0.8620689655172413
NR,262,7,O2,3166,30179,48.145186552454625,11.569753314504052,1965,-67,2025-01-25 11:16:29,True,5G,Germany,Munich City Center,0.4796437863799431,0.5419343217588738,0.12656437044292088,0.6206896551724138
LTE,262,2,Vodafone,3278,15252,48.15256719140152,11.577148983794103,1090,-82,2024-11-17 16:56:50,True,4G,Germany,Munich City Center,0.5044538519865446,0.5567974864837989,0.031341821743388835,0.10344827586206896
GSM,262,1,Telekom,4276,22165,48.14464828014862,11.587024523037117,1305,-70,2024-12-03 16:20:30,True,2G,Germany,Munich City Center,0.47783438053822436,0.5766444754120115,0.054739362280988135,0.5172413793103449
UMTS,262,1,Telekom,2477,20979,48.1573215985814,11.552530215300072,1973,-58,2025-07-07 11:46:52,True,3G,Germany,Munich City Center,0.5204358225045225,0.5073208539978391,0.12743497660245945,0.9310344827586207
LTE,262,7,O2,2651,14139,48.13746406580149,11.582790569853822,1470,-74,2025-04-27 18:10:22,True,4G,Germany,Munich City Center,0.4536845974954984,0.5681354492329223,0.07269561432147133,0.3793103448275862
UMTS,262,7,O2,4244,30473,48.14376742174084,11.55289698073427,1394,-70,2025-07-28 17:16:58,True,3G,Germany,Munich City Center,0.47487336929726703,0.5080579468626077,0.06442485580585483,0.5172413793103449
LTE,262,1,Telekom,4856,35244,48.14398079775592,11.560684200628755,1319,-68,2024-11-11 05:05:54,True,4G,Germany,Munich City Center,0.47559063415348934,0.5237080155043521,0.05626292306018065,0.5862068965517241
NR,262,7,O2,3506,10334,48.155185342764206,11.587927997208004,1440,-82,2024-12-30 03:49:53,True,5G,Germany,Munich City Center,0.5132547847436549,0.5784601982222063,0.06943084122320166,0.10344827586206896
NR,262,1,Telekom,2549,29177,48.140848582986884,11.581705108744728,1682,-68,2025-08-07 23:41:15,True,5G,Germany,Munich City Center,0.4650616739275623,0.5659539851038186,0.09576667754924366,0.5862068965517241
LTE,262,2,Vodafone,3943,42864,48.141256323751705,11.574471859539258,1578,-65,2024-10-09 17:25:44,True,4G,Germany,Munich City Center,0.4664322971484622,0.5514172379588443,0.08444879747524214,0.6896551724137931
NR,262,7,O2,4887,36511,48.13876728336129,11.570772108192026,1264,-57,2025-01-21 10:49:01,True,5G,Germany,Munich City Center,0.45806537176056844,0.5439818035771108,0.05027750571335292,0.9655172413793104
NR,262,7,O2,3920,12547,48.13395868483008,11.568881556148886,1398,-72,2025-04-07 08:41:14,True,5G,Germany,Munich City Center,0.44190123666419856,0.5401823386015708,0.06486015888562412,0.4482758620689655
LTE,262,7,O2,1750,24771,48.14587821743401,11.580000708446706,1989,-83,2025-02-19 00:31:35,True,4G,Germany,Munich City Center,0.48196882268639246,0.562528631509277,0.12917618892153662,0.06896551724137931
UMTS,262,2,Vodafone,3203,14214,48.158016104592555,11.588667671799048,1222,-57,2025-04-27 21:04:19,True,3G,Germany,Munich City Center,0.5227704089576696,0.579946731064381,0.045706823375775384,0.9655172413793104
LTE,262,2,Vodafone,4714,40192,48.1541256218724,11.591174855240501,1220,-79,2025-02-05 23:56:52,True,4G,Germany,Munich City Center,0.5096925261046027,0.5849854475110529,0.04548917183589074,0.20689655172413793
LTE,262,2,Vodafone,4474,48860,48.1387275454907,11.5966322943412,1867,-79,2025-02-15 15:18:40,True,4G,Germany,Munich City Center,0.45793179265130396,0.5959533279216933,0.1158994449885733,0.20689655172413793
UMTS,262,2,Vodafone,4402,14498,48.144615606642645,11.588793192764117,1579,-76,2025-09-29 10:14:09,True,3G,Germany,Munich City Center,0.4777245483363343,0.5801989920440278,0.08455762324518445,0.3103448275862069
LTE,262,7,O2,2697,29795,48.13011665954671,11.57606032843412,1979,-75,2024-12-27 20:56:21,True,4G,Germany,Munich City Center,0.4289862437986202,0.5546096028306103,0.1280879312221134,0.3448275862068966
LTE,262,1,Telekom,4472,13387,48.133073851003005,11.580339819193615,1854,-66,2025-03-13 06:51:51,True,4G,Germany,Munich City Center,0.4389268620255595,0.5632101464193716,0.1144847099793231,0.6551724137931034
NR,262,2,Vodafone,2915,44791,48.144292618517206,11.556581110453614,1856,-84,2025-04-04 10:50:26,True,5G,Germany,Munich City Center,0.476638821661453,0.5154619862725724,0.11470236151920775,0.034482758620689655
LTE,262,7,O2,4969,20807,48.1370311093665,11.598798670429915,967,-76,2025-05-23 20:33:05,True,4G,Germany,Munich City Center,0.4522292116360591,0.6003071197693113,0.017956252040483185,0.3103448275862069
LTE,262,1,Telekom,1426,38759,48.15926100700602,11.571270708561247,1743,-70,2025-02-17 04:00:37,True,4G,Germany,Munich City Center,0.5269551564807742,0.5449838466822039,0.10240504951572532,0.5172413793103449
NR,262,1,Telekom,2453,31545,48.14958401526675,11.599997329226223,1682,-73,2025-06-26 21:20:07,True,5G,Germany,Munich City Center,0.4944258860946545,0.6027160786396709,0.09576667754924366,0.41379310344827586
LTE,262,7,O2,4737,10300,48.14161363034439,11.592103044469647,1368,-76,2025-09-21 17:19:33,True,4G,Germany,Munich City Center,0.46763338557317924,0.586850840468423,0.06159538578735445,0.3103448275862069
LTE,262,2,Vodafone,1148,46676,48.13323926549055,11.578940266619036,846,-64,2025-04-28 06:28:24,True,4G,Germany,Munich City Center,0.4394829038964408,0.5603974489282676,0.004788333877462183,0.7241379310344828
NR,262,2,Vodafone,3595,36115,48.143321597379234,11.580061340888259,1620,-85,2025-09-27 04:35:42,True,5G,Germany,Munich City Center,0.47337472781920015,0.5626504852497745,0.08901947981281967,0.0
LTE,262,2,Vodafone,2011,12133,48.147647689965424,11.586880632519804,1953,-78,2025-03-10 04:40:51,True,4G,Germany,Munich City Center,0.4879169160573488,0.5763552969242645,0.125258461203613,0.2413793103448276
UMTS,262,7,O2,4477,39264,48.15497591621341,11.555037312712436,855,-82,2025-06-07 18:22:43,True,3G,Germany,Munich City Center,0.5125507960372022,0.5123593975508243,0.005767765806943084,0.10344827586206896
NR,262,1,Telekom,4497,17608,48.1359188560025,11.565009884277767,1109,-78,2025-09-17 16:07:24,True,5G,Germany,Munich City Center,0.44849036475159293,0.5324013934937755,0.033409511372292956,0.2413793103448276
UMTS,262,7,O2,2632,47363,48.158156172159345,11.59579658468215,1123,-75,2024-11-10 03:46:14,True,3G,Germany,Munich City Center,0.5232412469903125,0.5942737922586558,0.03493307215148547,0.3448275862068966
LTE,262,2,Vodafone,2948,18723,48.13021643551277,11.596318622884516,1429,-85,2024-11-10 04:17:01,True,4G,Germany,Munich City Center,0.429321641354551,0.5953229386563869,0.06823375775383611,0.0
LTE,262,2,Vodafone,2998,21588,48.14495775836054,11.569758185912956,840,-57,2025-02-12 14:03:06,True,4G,Germany,Munich City Center,0.47887469355133,0.5419441118874143,0.004135379257808249,0.9655172413793104
LTE,262,7,O2,3393,44406,48.13260476763946,11.593012776153843,1845,-60,2025-06-12 04:20:14,True,4G,Germany,Munich City Center,0.4373500352618714,0.5886791390777019,0.1135052780498422,0.8620689655172413
UMTS,262,7,O2,1569,29646,48.15491275500021,11.558137774566356,1734,-65,2025-08-13 19:26:27,True,3G,Germany,Munich City Center,0.5123384792100933,0.5185904326946148,0.10142561758624442,0.6896551724137931
LTE,262,2,Vodafone,1576,48173,48.149658371185645,11.569801802639057,1859,-67,2025-06-08 21:01:06,True,4G,Germany,Munich City Center,0.4946758339974528,0.5420317689417494,0.11502883882903471,0.6206896551724138
GSM,262,7,O2,3308,18197,48.13876659412705,11.593288703852968,1931,-79,2025-09-06 06:48:20,True,2G,Germany,Munich City Center,0.45806305489520405,0.5892336742635544,0.12286429426488192,0.20689655172413793
LTE,262,7,O2,4011,49475,48.13637586470318,11.558219275033794,1598,-60,2025-08-08 07:31:49,True,4G,Germany,Munich City Center,0.45002660245789045,0.51875422515547,0.08662531287408859,0.8620689655172413
LTE,262,2,Vodafone,3125,43854,48.146434989298434,11.58238903421538,1966,-59,2024-12-14 07:53:29,True,4G,Germany,Munich City Center,0.48384041491352386,0.5673284782742395,0.12667319621286321,0.896551724137931
NR,262,7,O2,2601,10834,48.15589715675728,11.553275829297174,1689,-66,2025-04-27 08:56:40,True,5G,Germany,Munich City Center,0.5156475520900663,0.5088193233351644,0.09652845793883992,0.6551724137931034
LTE,262,7,O2,4043,16654,48.14517003277454,11.594815763978438,1770,-62,2025-09-02 01:59:51,True,4G,Germany,Munich City Center,0.4795882553683696,0.5923026251995108,0.10534334530416803,0.7931034482758621
NR,262,2,Vodafone,1206,38738,48.13820633586225,11.598119960934945,1876,-78,2024-12-13 03:33:54,True,5G,Germany,Munich City Center,0.4561797431106433,0.5989431092073896,0.1168788769180542,0.2413793103448276
UMTS,262,2,Vodafone,1588,13092,48.14630853324233,11.558337493697747,1875,-64,2025-03-03 19:18:31,True,3G,Germany,Munich City Center,0.4834153320621888,0.5189918106135245,0.11677005114811187,0.7241379310344828
LTE,262,1,Telekom,4827,10924,48.15694094197136,11.57152023185708,894,-65,2025-09-10 00:53:08,True,4G,Germany,Munich City Center,0.5191562428452752,0.5454853166240343,0.010011970834693655,0.6896551724137931
LTE,262,1,Telekom,1409,41550,48.15937803693168,11.552975183140806,1345,-56,2025-02-08 18:44:52,True,4G,Germany,Munich City Center,0.5273485533335818,0.5082151111711575,0.059092393078681034,1.0
LTE,262,1,Telekom,2859,28138,48.140241327419815,11.56202297501487,1326,-59,2025-09-05 17:50:59,True,4G,Germany,Munich City Center,0.4630203804071317,0.5263985663456534,0.057024703449776906,0.896551724137931
NR,262,1,Telekom,1003,18872,48.13721823760228,11.564262464456009,973,-58,2025-07-16 06:20:06,True,5G,Germany,Munich City Center,0.4528582444122349,0.5308992949691145,0.01860920666013712,0.9310344827586207
NR,262,2,Vodafone,2569,49552,48.140648304390794,11.582723381098349,1251,-58,2024-10-19 13:24:53,True,5G,Germany,Munich City Center,0.4643884361300851,0.5680004191901914,0.048862770704102734,0.9310344827586207
NR,262,1,Telekom,4073,22514,48.142617871440116,11.578731024161804,1336,-77,2025-02-10 06:21:54,True,5G,Germany,Munich City Center,0.471009148518518,0.5599769318679041,0.05811296114920013,0.27586206896551724
UMTS,262,2,Vodafone,1936,44456,48.13403960320011,11.569407274306528,1572,-67,2024-11-14 22:00:55,True,3G,Germany,Munich City Center,0.44217324428897165,0.5412388806492825,0.0837958428555882,0.6206896551724138
GSM,262,7,O2,2152,22113,48.14573784947084,11.596168001057626,1806,-70,2024-10-07 22:04:48,True,2G,Germany,Munich City Center,0.48149697486937404,0.5950202321755483,0.10926107302209163,0.5172413793103449
UMTS,262,2,Vodafone,1212,18258,48.15572228196741,11.562557681817696,871,-64,2024-10-24 08:11:06,True,3G,Germany,Munich City Center,0.5150597093516752,0.5274731729807328,0.0075089781260202415,0.7241379310344828
LTE,262,2,Vodafone,1782,35799,48.1304676198218,11.571798402586591,1587,-57,2025-02-28 12:34:02,True,4G,Germany,Munich City Center,0.4301659990356668,0.5460443596547883,0.08542822940472304,0.9655172413793104
LTE,262,7,O2,1108,41360,48.14257780423291,11.59107901599962,1481,-68,2024-12-28 19:12:05,True,4G,Germany,Munich City Center,0.4708744623420664,0.5847928382462978,0.07389269779083688,0.5862068965517241
NR,262,1,Telekom,1802,35524,48.1410384780196,11.568329512066136,1966,-67,2024-12-19 13:03:30,True,5G,Germany,Munich City Center,0.4657000073095389,0.5390728890283752,0.12667319621286321,0.6206896551724138
GSM,262,7,O2,4809,48598,48.14914683504052,11.58909062831832,820,-67,2024-10-13 19:41:03,True,2G,Germany,Munich City Center,0.49295630193362555,0.5807967518225958,0.0019588638589618022,0.6206896551724138
LTE,262,7,O2,1267,45332,48.13451443834762,11.598952750983425,1482,-84,2025-09-17 16:21:53,True,4G,Germany,Munich City Center,0.4437694057117035,0.6006167772942657,0.07400152356077919,0.034482758620689655
LTE,262,1,Telekom,1651,43090,48.15039956876759,11.559906496596891,1610,-62,2025-08-24 01:49:19,True,4G,Germany,Munich City Center,0.49716737446811093,0.5221450544416703,0.08793122211339645,0.7931034482758621
UMTS,262,2,Vodafone,4969,41296,48.15434035835611,11.588232969419307,1702,-70,2025-06-22 12:39:26,True,3G,Germany,Munich City Center,0.5104143641849099,0.57907310451038,0.0979431929480901,0.5172413793103449
LTE,262,1,Telekom,2833,36447,48.15998710848987,11.56445152918788,1948,-56,2025-04-30 05:24:21,True,4G,Germany,Munich City Center,0.5293959513199414,0.531279260614312,0.1247143323539014,1.0
NR,262,7,O2,4560,25629,48.15196700628816,11.569079969617125,1824,-58,2024-10-12 10:12:33,True,5G,Germany,Munich City Center,0.5024363258420222,0.5405810925136797,0.11121993688105343,0.9310344827586207
LTE,262,1,Telekom,2267,23354,48.1501124356581,11.571642120077696,1669,-59,2024-10-15 23:45:38,True,4G,Germany,Munich City Center,0.4962021746614981,0.545730276833852,0.09435194253999347,0.896551724137931
LTE,262,7,O2,4431,32497,48.15132280478903,11.588179429391802,1512,-62,2025-02-26 14:51:37,True,4G,Germany,Munich City Center,0.5002708383317639,0.578965504478933,0.07726629665904887,0.7931034482758621
LTE,262,2,Vodafone,2914,35626,48.15856656487495,11.58806999666256,1076,-71,2025-09-15 07:32:41,True,4G,Germany,Munich City Center,0.5246207847609531,0.5787455762185899,0.029818260964196323,0.4827586206896552
UMTS,262,2,Vodafone,4252,14676,48.131772528053155,11.599258235710174,1064,-56,2025-07-07 20:35:38,True,3G,Germany,Munich City Center,0.4345524565041086,0.6012307135908385,0.028512351724888453,1.0
UMTS,262,2,Vodafone,1198,40634,48.1509837553885,11.573177373403961,1323,-65,2024-11-18 01:38:12,True,3G,Germany,Munich City Center,0.49913112157667616,0.5488156937431055,0.05669822613994994,0.6896551724137931
NR,262,1,Telekom,2451,33193,48.15245036672453,11.592154464564409,1589,-66,2025-07-30 04:15:10,True,5G,Germany,Munich City Center,0.5040611450784389,0.5869541800457675,0.08564588094460768,0.6551724137931034
LTE,262,2,Vodafone,3012,47480,48.1363782342298,11.583589226339985,1788,-61,2025-02-18 05:19:43,True,4G,Germany,Munich City Center,0.4500345676369631,0.5697405186927527,0.10730220916312982,0.8275862068965517
NR,262,7,O2,1176,17330,48.15761525713165,11.591787157030097,1585,-63,2024-12-27 20:02:48,True,5G,Germany,Munich City Center,0.521422957622524,0.586215997715938,0.08521057786483839,0.7586206896551724
LTE,262,1,Telekom,3110,10384,48.143470572338714,11.559314287803799,1501,-65,2025-02-27 14:08:09,True,4G,Germany,Munich City Center,0.47387550811004253,0.5209548853713577,0.07606921318968332,0.6896551724137931
UMTS,262,1,Telekom,1878,13893,48.15695435107985,11.57320914627257,1831,-59,2024-12-29 14:40:06,True,3G,Germany,Munich City Center,0.5192013176502835,0.548879548055864,0.11198171727064969,0.896551724137931
LTE,262,2,Vodafone,1202,38962,48.144789293529634,11.563386215920996,940,-75,2025-04-11 20:20:37,True,4G,Germany,Munich City Center,0.47830839793149693,0.5291382878438513,0.015017956252040483,0.3448275862068966
LTE,262,2,Vodafone,1477,15218,48.15681315501894,11.598140595106294,1158,-83,2024-10-23 08:51:19,True,4G,Germany,Munich City Center,0.5187266861773515,0.5989845779474995,0.03874197409946675,0.06896551724137931
LTE,262,2,Vodafone,2565,43980,48.13388630357479,11.592907987152149,1080,-65,2024-11-19 11:03:54,True,4G,Germany,Munich City Center,0.4416579266059148,0.5884685433719634,0.030253564043965613,0.6896551724137931
NR,262,7,O2,4242,48025,48.1589707579266,11.558431164968807,1329,-72,2025-01-02 13:43:02,True,5G,Germany,Munich City Center,0.5259794823210608,0.5191800628834884,0.057351180759603874,0.4482758620689655
LTE,262,2,Vodafone,1039,10170,48.154687578070686,11.564779458077213,935,-60,2024-11-04 08:28:13,True,4G,Germany,Munich City Center,0.5115815455035649,0.5319383032119559,0.014473827402328871,0.8620689655172413
UMTS,262,7,O2,2353,29420,48.144790135973494,11.567553815449205,1895,-79,2025-07-10 10:04:07,True,3G,Germany,Munich City Center,0.4783112298119883,0.5375139622914116,0.11894656654695832,0.20689655172413793
NR,262,7,O2,1284,21300,48.15161145228855,11.573935921919881,1599,-80,2025-08-20 01:46:36,True,5G,Germany,Munich City Center,0.5012411287702625,0.5503401577370719,0.0867341386440309,0.1724137931034483
LTE,262,2,Vodafone,1558,25294,48.15320335801848,11.578961962894242,1617,-67,2024-12-31 00:13:42,True,4G,Germany,Munich City Center,0.5065923301883619,0.5604410521911593,0.08869300250299271,0.6206896551724138
NR,262,2,Vodafone,4340,19250,48.130726876164445,11.569984943946835,1511,-57,2025-07-16 23:55:04,True,5G,Germany,Munich City Center,0.4310374909100451,0.5423998302109438,0.07715747088910654,0.9655172413793104
UMTS,262,2,Vodafone,4953,27290,48.15055532005374,11.582063009053687,1351,-69,2025-05-23 07:56:21,True,3G,Germany,Munich City Center,0.4976909334249329,0.5666732616207277,0.059745347698334964,0.5517241379310345
LTE,262,7,O2,3921,19411,48.149511251827974,11.558665563533523,895,-57,2025-07-17 14:02:23,True,4G,Germany,Munich City Center,0.49418129132410593,0.5196511364729131,0.010120796604635978,0.9655172413793104
NR,262,1,Telekom,3193,36859,48.15559890241096,11.57588215195137,948,-76,2024-12-13 20:13:04,True,5G,Germany,Munich City Center,0.5146449681738406,0.5542515194294519,0.01588856241157906,0.3103448275862069
LTE,262,7,O2,3325,39304,48.139505007317105,11.55034559355941,1317,-73,2025-03-12 00:31:03,True,4G,Germany,Munich City Center,0.4605452356145008,0.5029303936460231,0.05604527152029601,0.41379310344827586
LTE,262,1,Telekom,2428,15921,48.13048197959492,11.577678334797486,1661,-81,2025-09-16 12:32:29,True,4G,Germany,Munich City Center,0.4302142695059771,0.557861329504899,0.09348133638045489,0.13793103448275862
NR,262,2,Vodafone,2852,17358,48.1417704973206,11.553455294092682,1428,-81,2025-01-20 15:14:34,True,5G,Germany,Munich City Center,0.46816069492936574,0.5091799958738282,0.06812493198389379,0.13793103448275862
GSM,262,1,Telekom,1142,19949,48.154138600975614,11.57499182070001,1306,-70,2025-05-30 14:58:44,True,2G,Germany,Munich City Center,0.5097361554440804,0.5524622101012858,0.05484818805093046,0.5172413793103449
LTE,262,2,Vodafone,3528,41772,48.15289204483305,11.55662804421527,1845,-59,2025-07-06 00:43:56,True,4G,Germany,Munich City Center,0.5055458488999216,0.5155563096127992,0.1135052780498422,0.896551724137931
